date,Gas_Price,Gas_Log_Return,Gas_RSI,Gas_MA7,Gas_MA30,Gas_Vol7
2013-10-03,3.58,-0.01386984786415039,48.6111111111111,3.5385714285714287,3.5976666666666666,0.016604898518660434
2013-10-04,3.57,-0.002797204621061254,44.92753623188403,3.545714285714286,3.5993333333333335,0.014417049902095646
2013-10-07,3.62,0.01390843004613215,37.70491803278687,3.564285714285714,3.603333333333333,0.014169424301727645
2013-10-08,3.72,0.02724964244737554,50.0,3.5942857142857143,3.609,0.016448123792340185
2013-10-09,3.7,-0.005390848634876423,47.76119402985076,3.625714285714286,3.615666666666667,0.01593821332198041
2013-10-10,3.74,0.010752791776261915,54.54545454545455,3.6514285714285712,3.622333333333333,0.014790002463882455
2013-10-11,3.74,0.0,56.250000000000014,3.6671428571428573,3.627666666666667,0.013865749481203915
2013-10-14,3.82,0.021164811192043116,67.69230769230771,3.701428571428572,3.6360000000000006,0.012483045767680492
2013-10-15,3.83,0.0026143805740708936,76.271186440678,3.738571428571429,3.6423333333333336,0.011757681893914879
2013-10-16,3.84,0.0026075634070807695,80.7017543859649,3.77,3.6476666666666664,0.0119132465092027
2013-10-17,3.75,-0.023716526617316044,68.75000000000003,3.7742857142857145,3.649333333333333,0.013901585520902992
2013-10-18,3.72,-0.008032171697264154,68.75000000000003,3.7771428571428567,3.655,0.014142394578300656
2013-10-21,3.77,0.013351333174864196,67.21311475409837,3.781428571428571,3.6600000000000006,0.014478216384974285
2013-10-22,3.7,-0.01874218180974064,55.73770491803281,3.775714285714286,3.661666666666667,0.016338007806830885
2013-10-23,3.66,-0.010869672236903879,56.66666666666668,3.7528571428571427,3.663666666666667,0.013081572249444543
2013-10-24,3.65,-0.00273597981887486,56.66666666666668,3.7271428571428573,3.666333333333333,0.01263539013542105
2013-10-25,3.69,0.010899290458035638,55.932203389830505,3.705714285714286,3.669333333333334,0.013988882554095873
2013-10-28,3.61,-0.021918685707646275,40.350877192982416,3.685714285714286,3.668333333333334,0.01361429403783536
2013-10-29,3.57,-0.011142176553241848,38.98305084745759,3.6642857142857146,3.6616666666666666,0.013763091450028023
2013-10-30,3.55,-0.005617992304223261,33.333333333333286,3.632857142857143,3.6559999999999997,0.010919142155507525
2013-10-31,3.57,0.005617992304223274,35.593220338983,3.614285714285714,3.650666666666667,0.011025531885992527
2013-11-01,3.45,-0.0341913647482792,20.634920634920633,3.584285714285714,3.6430000000000002,0.015621803023762945
2013-11-04,3.38,-0.020498521548341045,17.39130434782605,3.545714285714286,3.633666666666667,0.015979146137874187
2013-11-05,3.37,-0.0029629651306569606,15.942028985507235,3.5,3.6263333333333336,0.01347930675452392
2013-11-06,3.46,0.026355844705362456,28.985507246376784,3.478571428571428,3.6243333333333334,0.01924674232631986
2013-11-07,3.59,0.03688361343055462,41.77215189873415,3.481428571428571,3.627666666666667,0.024872054398165973
2013-11-08,3.54,-0.01402547535450432,35.443037974683534,3.4800000000000004,3.6286666666666667,0.025430259188374674
2013-11-11,3.62,0.022347298691996618,45.0,3.487142857142857,3.6333333333333333,0.026837567763958233
2013-11-12,3.69,0.019152432214756137,51.807228915662634,3.5214285714285714,3.6376666666666666,0.021987906778913702
2013-11-13,3.69,0.0,52.439024390243915,3.565714285714286,3.6396666666666664,0.018378947800974207
2013-11-14,3.52,-0.04716546844243012,41.05263157894736,3.587142857142857,3.637666666666667,0.029073535790424643
2013-11-15,3.56,0.011299555253933466,47.252747252747255,3.6014285714285714,3.637333333333333,0.027867613995469685
2013-11-18,3.71,0.041271331755404726,56.86274509803923,3.6185714285714288,3.6403333333333334,0.028763624507772843
2013-11-19,3.63,-0.021799228342584402,53.70370370370371,3.6314285714285712,3.6373333333333333,0.02974044402702869
2013-11-20,3.63,0.0,52.83018867924528,3.632857142857143,3.635,0.02856722790404782
2013-11-21,3.68,0.013680103904080176,61.61616161616162,3.6314285714285717,3.633,0.02803831829789837
2013-11-22,3.78,0.02681125745065677,69.60784313725492,3.644285714285714,3.634333333333333,0.029871456034055263
2013-11-25,3.85,0.018349138668196617,72.22222222222223,3.6914285714285713,3.6353333333333335,0.020007071688676006
2013-11-26,3.87,0.0051813587419975845,70.2970297029703,3.7357142857142853,3.6366666666666663,0.0202161801703525
2013-11-27,3.87,0.0,65.90909090909092,3.7585714285714285,3.637666666666667,0.015758880289320338
2013-11-29,3.87,0.0,69.87951807228916,3.792857142857143,3.6416666666666666,0.010676949538287477
2013-12-02,3.85,-0.005181358741997629,64.93506493506493,3.8242857142857147,3.6460000000000004,0.011559786480843057
2013-12-03,3.84,-0.0026007817000574785,60.56338028169012,3.8471428571428574,3.6483333333333334,0.011952902903159804
2013-12-04,3.89,0.012936791030719581,63.15789473684211,3.8628571428571425,3.654666666666666,0.00863095426563362
2013-12-05,3.97,0.020356937068744103,83.58208955223878,3.88,3.665,0.009198214552708415
2013-12-06,4.15,0.044342239543507966,86.41975308641973,3.9199999999999995,3.6816666666666666,0.017722540281696467
2013-12-09,4.24,0.021454935001259466,85.33333333333331,3.9728571428571433,3.7,0.01756361295447055
2013-12-10,4.24,0.0,95.52238805970146,4.025714285714286,3.7209999999999996,0.01756361295447055
2013-12-11,4.24,0.0,95.52238805970146,4.081428571428572,3.743333333333333,0.01675822631453556
2013-12-12,4.4,0.037041271680349076,96.15384615384613,4.161428571428572,3.771666666666667,0.01699483045768692
2013-12-13,4.44,0.009049835519917856,95.8333333333333,4.24,3.8006666666666664,0.017303703655700782
2013-12-16,4.21,-0.05319172874984348,70.45454545454541,4.274285714285715,3.826,0.03219130359429423
2013-12-17,4.2,-0.0023781224049673243,68.96551724137929,4.281428571428572,3.853333333333333,0.028073698133240406
2013-12-18,4.25,0.011834457647002798,70.65217391304346,4.282857142857143,3.8826666666666663,0.027166868370719716
2013-12-19,4.25,0.0,70.65217391304346,4.284285714285715,3.909,0.027166868370719716
2013-12-20,4.35,0.023256862164267183,74.99999999999997,4.3,3.9343333333333335,0.028507870160671182
2013-12-23,4.52,0.03833614874354703,79.31034482758619,4.317142857142858,3.967,0.028763637856473515
2013-12-24,4.52,0.0,78.37837837837836,4.328571428571428,3.997,0.028693946639649793
2013-12-26,4.4,-0.026907452919924156,68.69565217391306,4.355714285714286,4.020666666666667,0.020824283538724942
2013-12-27,4.34,-0.013730192811902131,59.223300970873765,4.3757142857142854,4.042333333333334,0.022020935018837826
2013-12-30,4.41,0.01600034134644112,58.415841584158414,4.398571428571429,4.072,0.0223008916682621
2013-12-31,4.31,-0.02293678534309838,53.15315315315312,4.4071428571428575,4.097,0.024755815696253618
2014-01-02,4.32,0.002317498140362704,53.57142857142857,4.402857142857143,4.117333333333333,0.022959477239276608
2014-01-03,4.39,0.016073824831060835,49.51456310679608,4.384285714285714,4.142666666666667,0.01749625161032122
2014-01-06,4.5,0.024748169689194174,52.7272727272727,4.381428571428571,4.171666666666667,0.02068831163131718
2014-01-07,4.58,0.01762160134981963,69.47368421052632,4.4071428571428575,4.201666666666666,0.01792439866547168
2014-01-08,4.36,-0.04922694076515052,56.896551724137936,4.41,4.221,0.027046596441481777
2014-01-09,4.15,-0.049363723118336006,46.21212121212123,4.372857142857143,4.231,0.03174216235592632
2014-01-10,3.95,-0.049392755329576474,40.13157894736843,4.321428571428571,4.233666666666667,0.03511795687596375
2014-01-13,4.19,0.05898515502101596,45.18072289156629,4.3028571428571425,4.2443333333333335,0.0443977337098608
2014-01-14,4.36,0.039771323426896654,45.18072289156629,4.298571428571429,4.260666666666667,0.04704075413850634
2014-01-15,4.45,0.020432038817205934,48.00000000000002,4.291428571428572,4.280666666666666,0.046674179508653
2014-01-16,4.55,0.02222313678471004,54.33526011560692,4.287142857142857,4.304333333333333,0.047021069934679686
2014-01-17,4.39,-0.035798005875779054,51.36612021857922,4.291428571428571,4.321,0.04495098091029403
2014-01-21,4.61,0.04889862992147733,55.05050505050505,4.357142857142858,4.342333333333333,0.04184489711401608
2014-01-22,4.92,0.06508067349565952,63.92694063926941,4.4957142857142856,4.367999999999999,0.03413621368921082
2014-01-23,5.64,0.1365755350057507,72.75862068965516,4.702857142857143,4.414666666666666,0.05234053676650154
2014-01-24,5.17,-0.08701137698962969,61.81818181818183,4.8185714285714285,4.445666666666666,0.07175793361062482
2014-01-27,5.66,0.0905512036947538,65.7608695652174,4.991428571428571,4.493,0.07589582651977984
2014-01-28,5.25,-0.07519581561155926,58.35411471321695,5.091428571428572,4.521333333333333,0.0866606865974295
2014-01-29,5.23,-0.003816798526700742,61.41732283464567,5.211428571428571,4.547666666666667,0.08400379175408348
2014-01-30,5.27,0.007619084476439358,65.38461538461539,5.305714285714286,4.583,0.08349482310581972
2014-01-31,5.04,-0.04462428046999365,64.85013623978202,5.322857142857143,4.611000000000001,0.08372452495300674
2014-02-03,5.04,0.0,62.39067055393586,5.237142857142857,4.637333333333333,0.06011312613237776
2014-02-04,5.78,0.136997600601009,67.75,5.324285714285714,4.6883333333333335,0.07405988040788208
2014-02-05,8.12,0.33992647148930033,79.36000000000001,5.675714285714286,4.814000000000001,0.1434277318150634
2014-02-06,6.9,-0.16280874257037273,65.94301221166893,5.911428571428572,4.8933333333333335,0.15927915098524587
2014-02-07,5.92,-0.15318496270729942,59.34065934065934,6.009999999999999,4.9399999999999995,0.17518852881243896
2014-02-10,8.15,0.31968147835685706,67.3529411764706,6.421428571428572,5.065,0.2086956395052207
2014-02-11,7.75,-0.05032508388751577,63.75121477162294,6.808571428571429,5.178666666666667,0.20919289407378244
2014-02-12,5.96,-0.26262236228799724,51.40845070422536,6.94,5.230333333333334,0.24289027963657142
2014-02-13,5.34,-0.10984482810515495,50.73848827106865,6.877142857142857,5.264666666666668,0.24165815533612026
2014-02-14,5.54,0.03676884778708906,49.46524064171123,6.508571428571428,5.3053333333333335,0.1898273710290377
2014-02-18,5.8,0.04586341679318121,52.48419150858176,6.351428571428571,5.352333333333333,0.18635890873715197
2014-02-19,6.0,0.033901551675681416,53.422222222222224,6.362857142857144,5.402333333333333,0.17811243164650334
2014-02-20,5.96,-0.006688988150796652,53.06666666666667,6.049999999999999,5.448333333333333,0.11122619028344749
2014-02-21,6.24,0.04590970130407795,55.30973451327434,5.834285714285714,5.511,0.1162499851392289
2014-02-24,6.08,-0.025975486403260677,54.53752181500873,5.8514285714285705,5.575333333333333,0.056922468037193676
2014-02-25,5.21,-0.15442484021280017,47.540983606557376,5.832857142857143,5.617333333333334,0.07210194537523817
2014-02-26,4.81,-0.07988277164760577,32.84974093264249,5.728571428571429,5.638,0.07467271777715624
2014-02-27,4.61,-0.04246922710911255,36.73232908458865,5.558571428571428,5.646333333333334,0.06889068147864
2014-02-28,4.8,0.04038806090528803,42.857142857142854,5.387142857142856,5.658,0.06997260923096846
2014-03-03,7.09,0.39006942263019084,43.29113924050633,5.548571428571429,5.742666666666667,0.175258705524841
2014-03-04,7.98,0.1182530709176813,51.37067938021455,5.797142857142857,5.862333333333333,0.1788078955819653
2014-03-05,6.46,-0.21130909366720704,53.07881773399014,5.851428571428571,5.924,0.2016298366900114
2014-03-06,4.89,-0.2784370143077299,47.519294377067254,5.805714285714286,5.923000000000001,0.22269513457449558
2014-03-07,4.78,-0.022751756983415954,45.768374164810695,5.801428571428572,5.894333333333334,0.22070475315028873
2014-03-10,4.67,-0.023281474822558754,43.601359003397505,5.81,5.877666666666667,0.22022095880815828
2014-03-11,4.67,0.0,42.29432213209733,5.791428571428571,5.844666666666667,0.21957102869622422
2014-03-12,4.72,0.010649727916657928,42.824074074074076,5.452857142857143,5.826999999999999,0.13765039683596275
2014-03-13,4.41,-0.06793411013870931,39.44636678200691,4.942857142857143,5.799666666666667,0.11381305227379825
2014-03-14,4.4,-0.0022701485345390745,40.14084507042253,4.648571428571429,5.770666666666667,0.10185986511729925
2014-03-17,4.57,0.037908663981897794,45.907928388746804,4.602857142857142,5.755,0.03310588677893253
2014-03-18,4.42,-0.033373508816506636,47.42404227212682,4.551428571428572,5.734333333333334,0.03403585881412922
2014-03-19,4.43,0.002259887967437504,48.78048780487804,4.517142857142857,5.689333333333334,0.03389180494646356
2014-03-20,4.39,-0.009070356969964265,47.16459197786999,4.477142857142857,5.5649999999999995,0.033728615824026066
2014-03-21,4.33,-0.013761685072681377,22.400000000000006,4.421428571428572,5.479333333333333,0.03262235799897589
2014-03-24,4.42,0.020572154075208317,7.619047619047606,4.422857142857143,5.429333333333333,0.023292540096676636
