date,Oil_Price,Oil_Log_Return,Oil_RSI,Oil_MA7,Oil_MA50,Oil_Vol7
2022-05-12,106.15,0.006142235233144035,54.31192660550459,105.74285714285715,105.2924,0.042350162614931644
2022-05-13,110.52,0.04034331190595052,63.90728476821191,106.1257142857143,105.34900000000002,0.04067173793900828
2022-05-16,114.07,0.03161579498459063,64.38803719527517,106.96857142857142,105.315,0.04202880659258974
2022-05-17,112.31,-0.015549390064861638,62.65590608950844,107.33857142857143,105.17599999999999,0.042745457588898104
2022-05-18,109.67,-0.02378704820282726,55.24737631184408,108.28,104.89659999999999,0.03454700174655308
2022-05-19,112.21,0.02289625890465735,59.14107485604606,110.06142857142858,104.96459999999999,0.02934364069580502
2022-05-20,112.63,0.003735994382830233,58.97374126716453,111.08000000000001,105.09859999999999,0.0238037186999054
2022-05-23,110.32,-0.020722876574558815,59.460772407092534,111.67571428571429,105.11880000000001,0.026426879610317117
2022-05-24,112.55,0.020012333867694996,56.182725124704646,111.9657142857143,105.30539999999999,0.02283260673614485
2022-05-25,112.88,0.0029277401918172906,56.182725124704646,111.7957142857143,105.63459999999999,0.019011379556126345
2022-05-26,116.19,0.028901474650211898,58.117942283563366,112.35,106.0614,0.020868740065234512
2022-05-27,114.96,-0.010642540424001071,67.24738675958187,113.10571428571428,106.30120000000001,0.01829494215178838
2022-05-31,114.38,-0.005058003283599353,73.10606060606061,113.41571428571429,106.495,0.01719588734360493
2022-06-01,115.26,0.007664207521350341,68.20895522388061,113.79142857142857,106.5574,0.017297744067415265
2022-06-02,116.88,0.013957321433923692,69.3194094346417,114.72857142857143,106.6744,0.013905095205914491
2022-06-03,118.97,0.017723593045990693,66.57512750098078,115.6457142857143,106.756,0.01360616506142339
2022-06-06,118.41,-0.0047181821455692195,59.64444444444445,116.4357142857143,106.84020000000001,0.014360186465133885
2022-06-07,119.55,0.009581515561468386,66.54478976234003,116.91571428571429,106.90720000000002,0.010835791379791649
2022-06-08,121.94,0.01979442657533638,78.36338418862688,117.91285714285716,107.195,0.010023182229366673
2022-06-09,121.52,-0.00345026219215267,73.85955920041003,118.93285714285715,107.5404,0.009675227312815478
2022-06-10,120.73,-0.006522210943221346,70.37223340040242,119.71428571428571,107.79879999999999,0.011270494811330887
2022-06-13,120.92,0.0015725225669612618,79.84234234234236,120.29142857142857,108.2066,0.010893162108287743
2022-06-14,118.92,-0.016678171781360347,68.16885339418141,120.28428571428572,108.5986,0.011838767877419892
2022-06-15,115.32,-0.030740125359695558,55.865384615384606,119.84285714285714,108.8392,0.016652190957691368
2022-06-16,117.56,0.01923796878051528,53.471870248352765,119.55857142857144,109.1508,0.018265175149537728
2022-06-17,109.56,-0.07047649715583913,39.811320754716995,117.78999999999999,109.41419999999998,0.028809030910942342
2022-06-21,110.49,0.008452674730206198,42.756052141527,116.21428571428571,109.70300000000002,0.029953151916896313
2022-06-22,106.22,-0.039412604130830454,35.05291005291005,114.14142857142858,109.86039999999998,0.031212276881182197
2022-06-23,105.75,-0.004434597067865753,30.86971467858372,111.97428571428573,110.09099999999998,0.030652651488346665
2022-06-24,109.07,0.03091206001426415,33.674142480211074,110.56714285714285,110.262,0.03608804371463147
2022-06-27,111.44,0.02149645153089886,39.15343915343916,110.01285714285714,110.40559999999999,0.037040123210762534
2022-06-28,113.66,0.019725206397425168,41.13218909966877,109.4557142857143,110.54199999999999,0.03709343877142603
2022-06-29,111.65,-0.01784255758280852,34.32835820895524,109.75428571428571,110.6102,0.02489494062473146
2022-06-30,107.76,-0.03546244618405838,31.04683195592287,109.36428571428571,110.7146,0.028478880487341023
2022-07-01,110.3,0.023297394157348193,36.29434954007883,109.94714285714288,110.86939999999998,0.024973862413971683
2022-07-05,101.55,-0.08265263823306315,29.2211971679897,109.34714285714287,110.82260000000001,0.041877355185641105
2022-07-06,100.31,-0.01228589713099984,29.70556161395855,108.0957142857143,110.77159999999999,0.03862403194691412
2022-07-07,104.62,0.042069347047071236,38.509450171821314,107.1214285714286,110.87200000000001,0.04221037431363565
2022-07-08,106.78,0.02043590512957503,38.40361445783132,106.13857142857144,110.9552,0.04229181924832046
2022-07-11,106.09,-0.006482852600859916,45.570589737043655,105.34428571428573,111.0378,0.04210994281580021
2022-07-12,97.69,-0.08248859080632905,36.277873070325896,103.9057142857143,110.8822,0.05030575624157196
2022-07-13,98.44,0.007648025858004024,40.9786641929499,102.21142857142857,110.7592,0.0486930694330317
2022-07-14,97.79,-0.006624903198671231,40.80831408775982,101.67428571428572,110.61139999999999,0.0389097728304377
2022-07-15,99.59,0.01823943561936435,38.654858784107226,101.57142857142858,110.5526,0.03971040299142353
2022-07-18,104.48,0.047933907584572694,42.14446952595937,101.55142857142859,110.48539999999998,0.04081764977760496
2022-07-19,106.12,0.015574863741418022,41.37694419030192,101.45714285714287,110.44439999999999,0.04044790454278109
2022-07-20,104.45,-0.01586204126696413,41.701244813278,101.22285714285715,110.33900000000001,0.040817873889711816
2022-07-21,98.44,-0.05926126247971976,39.75824175824175,101.33000000000001,110.2462,0.033492387372792816
2022-07-22,97.71,-0.007443317566603376,35.591668574044405,101.22571428571429,110.20559999999999,0.033485798184512035
2022-07-25,99.83,0.021464831392082117,47.679438747976256,101.51714285714286,110.09219999999999,0.034379402925927
2022-07-26,97.74,-0.021157847506325142,46.61039303613821,101.25285714285715,109.92399999999999,0.03468262312431901
2022-07-27,100.03,0.02315924915508065,43.60546113123432,100.61714285714287,109.71419999999998,0.029539765585067365
2022-07-28,99.11,-0.00923979657847222,38.93217893217893,99.61571428571429,109.415,0.02793392636734755
2022-07-29,101.31,0.021954778646968966,43.39048672566372,99.16714285714285,109.195,0.03012843100430456
2022-08-01,96.59,-0.047709906874381466,48.30665024630543,98.90285714285714,108.9334,0.026746803748836107
2022-08-02,97.14,0.005678020726394147,47.98636926889716,98.82142857142857,108.632,0.026819506422782288
2022-08-03,93.25,-0.040869178393673794,43.60923423423423,97.88142857142857,108.2444,0.028478038231512157
