date,HDD,CDD,Total_Degree_Days,HDD_MA7,CDD_MA7,Total_DD_MA7,Total_DD_MA30,Weather_Shock
2013-10-24,15,0,15,10.571428571428571,0.8571428571428571,11.428571428571429,8.433333333333334,6.566666666666666
2013-10-25,16,0,16,11.857142857142858,0.7142857142857143,12.571428571428571,8.666666666666666,7.333333333333334
2013-10-28,14,1,15,12.857142857142858,0.7142857142857143,13.571428571428571,8.9,6.1
2013-10-29,14,1,15,13.571428571428571,0.7142857142857143,14.285714285714286,9.066666666666666,5.933333333333334
2013-10-30,11,1,12,13.571428571428571,0.7142857142857143,14.285714285714286,9.2,2.8000000000000007
2013-10-31,8,2,10,13.142857142857142,0.8571428571428571,14.0,9.266666666666667,0.7333333333333325
2013-11-01,8,1,9,12.285714285714286,0.8571428571428571,13.142857142857142,9.366666666666667,-0.36666666666666714
2013-11-04,18,0,18,12.714285714285714,0.8571428571428571,13.571428571428571,9.7,8.3
2013-11-05,15,1,16,12.571428571428571,1.0,13.571428571428571,9.966666666666667,6.033333333333333
2013-11-06,12,1,13,12.285714285714286,1.0,13.285714285714286,10.166666666666666,2.833333333333334
2013-11-07,13,1,14,12.142857142857142,1.0,13.142857142857142,10.433333333333334,3.5666666666666664
2013-11-08,18,0,18,13.142857142857142,0.8571428571428571,14.0,10.833333333333334,7.166666666666666
2013-11-11,15,1,16,14.142857142857142,0.7142857142857143,14.857142857142858,11.166666666666666,4.833333333333334
2013-11-12,21,0,21,16.0,0.5714285714285714,16.571428571428573,11.7,9.3
2013-11-13,24,0,24,16.857142857142858,0.5714285714285714,17.428571428571427,12.266666666666667,11.733333333333333
2013-11-14,20,0,20,17.571428571428573,0.42857142857142855,18.0,12.7,7.300000000000001
2013-11-15,18,0,18,18.428571428571427,0.2857142857142857,18.714285714285715,13.0,5.0
2013-11-18,12,1,13,18.285714285714285,0.2857142857142857,18.571428571428573,13.2,-0.1999999999999993
2013-11-19,18,0,18,18.285714285714285,0.2857142857142857,18.571428571428573,13.566666666666666,4.433333333333334
2013-11-20,20,0,20,19.0,0.14285714285714285,19.142857142857142,13.966666666666667,6.033333333333333
2013-11-21,19,1,20,18.714285714285715,0.2857142857142857,19.0,14.366666666666667,5.633333333333333
2013-11-22,19,1,20,18.0,0.42857142857142855,18.428571428571427,14.8,5.199999999999999
2013-11-25,30,0,30,19.428571428571427,0.42857142857142855,19.857142857142858,15.5,14.5
2013-11-26,25,0,25,20.428571428571427,0.42857142857142855,20.857142857142858,16.033333333333335,8.966666666666665
2013-11-27,25,0,25,22.285714285714285,0.2857142857142857,22.571428571428573,16.6,8.399999999999999
2013-11-29,27,0,27,23.571428571428573,0.2857142857142857,23.857142857142858,17.233333333333334,9.766666666666666
2013-12-02,19,0,19,23.428571428571427,0.2857142857142857,23.714285714285715,17.533333333333335,1.466666666666665
2013-12-03,18,0,18,23.285714285714285,0.14285714285714285,23.428571428571427,17.733333333333334,0.2666666666666657
2013-12-04,18,1,19,23.142857142857142,0.14285714285714285,23.285714285714285,17.966666666666665,1.033333333333335
2013-12-05,21,1,22,21.857142857142858,0.2857142857142857,22.142857142857142,18.2,3.8000000000000007
2013-12-06,27,1,28,22.142857142857142,0.42857142857142855,22.571428571428573,18.633333333333333,9.366666666666667
2013-12-09,32,1,33,23.142857142857142,0.5714285714285714,23.714285714285715,19.2,13.8
2013-12-10,32,0,32,23.857142857142858,0.5714285714285714,24.428571428571427,19.766666666666666,12.233333333333334
2013-12-11,33,0,33,25.857142857142858,0.5714285714285714,26.428571428571427,20.366666666666667,12.633333333333333
2013-12-12,34,0,34,28.142857142857142,0.5714285714285714,28.714285714285715,21.1,12.899999999999999
2013-12-13,32,0,32,30.142857142857142,0.42857142857142855,30.571428571428573,21.833333333333332,10.166666666666668
2013-12-16,28,0,28,31.142857142857142,0.2857142857142857,31.428571428571427,22.466666666666665,5.533333333333335
2013-12-17,27,0,27,31.142857142857142,0.14285714285714285,31.285714285714285,22.766666666666666,4.233333333333334
2013-12-18,26,0,26,30.285714285714285,0.0,30.285714285714285,23.1,2.8999999999999986
2013-12-19,24,0,24,29.142857142857142,0.0,29.142857142857142,23.466666666666665,0.533333333333335
2013-12-20,21,0,21,27.428571428571427,0.0,27.428571428571427,23.7,-2.6999999999999993
2013-12-23,23,1,24,25.857142857142858,0.14285714285714285,26.0,23.9,0.10000000000000142
2013-12-24,30,0,30,25.571428571428573,0.14285714285714285,25.714285714285715,24.366666666666667,5.633333333333333
2013-12-26,28,0,28,25.571428571428573,0.14285714285714285,25.714285714285715,24.6,3.3999999999999986
2013-12-27,25,0,25,25.285714285714285,0.14285714285714285,25.428571428571427,24.633333333333333,0.36666666666666714
2013-12-30,29,0,29,25.714285714285715,0.14285714285714285,25.857142857142858,24.933333333333334,4.066666666666666
2013-12-31,31,0,31,26.714285714285715,0.14285714285714285,26.857142857142858,25.366666666666667,5.633333333333333
2014-01-02,31,0,31,28.142857142857142,0.14285714285714285,28.285714285714285,25.966666666666665,5.033333333333335
2014-01-03,37,0,37,30.142857142857142,0.0,30.142857142857142,26.6,10.399999999999999
2014-01-06,36,0,36,31.0,0.0,31.0,27.133333333333333,8.866666666666667
2014-01-07,45,0,45,33.42857142857143,0.0,33.42857142857143,27.966666666666665,17.033333333333335
2014-01-08,39,0,39,35.42857142857143,0.0,35.42857142857143,28.6,10.399999999999999
2014-01-09,32,0,32,35.857142857142854,0.0,35.857142857142854,28.666666666666668,3.333333333333332
2014-01-10,25,0,25,35.0,0.0,35.0,28.666666666666668,-3.666666666666668
2014-01-13,20,0,20,33.42857142857143,0.0,33.42857142857143,28.5,-8.5
2014-01-14,21,0,21,31.142857142857142,0.0,31.142857142857142,28.3,-7.300000000000001
2014-01-15,25,0,25,29.571428571428573,0.0,29.571428571428573,28.5,-3.5
2014-01-16,26,0,26,26.857142857142858,0.0,26.857142857142858,28.766666666666666,-2.7666666666666657
2014-01-17,27,0,27,25.142857142857142,0.0,25.142857142857142,29.033333333333335,-2.033333333333335
2014-01-21,32,0,32,25.142857142857142,0.0,25.142857142857142,29.366666666666667,2.633333333333333
2014-01-22,38,0,38,27.0,0.0,27.0,29.7,8.3
2014-01-23,40,0,40,29.857142857142858,0.0,29.857142857142858,29.933333333333334,10.066666666666666
2014-01-24,39,0,39,32.42857142857143,0.0,32.42857142857143,30.166666666666668,8.833333333333332
2014-01-27,31,0,31,33.285714285714285,0.0,33.285714285714285,30.1,0.8999999999999986
2014-01-28,40,0,40,35.285714285714285,0.0,35.285714285714285,30.3,9.7
2014-01-29,38,0,38,36.857142857142854,0.0,36.857142857142854,30.5,7.5
2014-01-30,35,0,35,37.285714285714285,0.0,37.285714285714285,30.733333333333334,4.266666666666666
2014-01-31,30,0,30,36.142857142857146,0.0,36.142857142857146,30.833333333333332,-0.8333333333333321
2014-02-03,31,0,31,34.857142857142854,0.0,34.857142857142854,31.0,0.0
2014-02-04,33,0,33,34.0,0.0,34.0,31.3,1.6999999999999993
2014-02-05,33,1,34,34.285714285714285,0.14285714285714285,34.42857142857143,31.733333333333334,2.2666666666666657
2014-02-06,39,0,39,34.142857142857146,0.14285714285714285,34.285714285714285,32.233333333333334,6.766666666666666
2014-02-07,38,0,38,34.142857142857146,0.14285714285714285,34.285714285714285,32.5,5.5
2014-02-10,34,0,34,34.0,0.14285714285714285,34.142857142857146,32.7,1.2999999999999972
2014-02-11,37,0,37,35.0,0.14285714285714285,35.142857142857146,33.1,3.8999999999999986
2014-02-12,35,0,35,35.57142857142857,0.14285714285714285,35.714285714285715,33.3,1.7000000000000028
2014-02-13,29,0,29,35.0,0.14285714285714285,35.142857142857146,33.233333333333334,-4.233333333333334
2014-02-14,26,0,26,34.0,0.0,34.0,33.06666666666667,-7.06666666666667
2014-02-18,22,0,22,31.571428571428573,0.0,31.571428571428573,32.56666666666667,-10.56666666666667
2014-02-19,19,0,19,28.857142857142858,0.0,28.857142857142858,32.0,-13.0
2014-02-20,17,1,18,26.428571428571427,0.14285714285714285,26.571428571428573,31.1,-13.100000000000001
2014-02-21,19,0,19,23.857142857142858,0.14285714285714285,24.0,30.433333333333334,-11.433333333333334
2014-02-24,24,0,24,22.285714285714285,0.14285714285714285,22.428571428571427,30.166666666666668,-6.166666666666668
2014-02-25,27,0,27,22.0,0.14285714285714285,22.142857142857142,30.233333333333334,-3.2333333333333343
2014-02-26,32,0,32,22.857142857142858,0.14285714285714285,23.0,30.633333333333333,1.3666666666666671
2014-02-27,33,0,33,24.428571428571427,0.14285714285714285,24.571428571428573,31.033333333333335,1.966666666666665
2014-02-28,32,0,32,26.285714285714285,0.14285714285714285,26.428571428571427,31.266666666666666,0.7333333333333343
2014-03-03,34,0,34,28.714285714285715,0.0,28.714285714285715,31.533333333333335,2.466666666666665
2014-03-04,34,0,34,30.857142857142858,0.0,30.857142857142858,31.766666666666666,2.2333333333333343
2014-03-05,29,0,29,31.571428571428573,0.0,31.571428571428573,31.666666666666668,-2.666666666666668
2014-03-06,27,0,27,31.571428571428573,0.0,31.571428571428573,31.3,-4.300000000000001
2014-03-07,24,0,24,30.428571428571427,0.0,30.428571428571427,30.766666666666666,-6.766666666666666
2014-03-10,16,0,16,28.0,0.0,28.0,30.0,-14.0
2014-03-11,12,0,12,25.142857142857142,0.0,25.142857142857142,29.366666666666667,-17.366666666666667
2014-03-12,17,0,17,22.714285714285715,0.0,22.714285714285715,28.6,-11.600000000000001
2014-03-13,26,0,26,21.571428571428573,0.0,21.571428571428573,28.2,-2.1999999999999993
2014-03-14,21,0,21,20.428571428571427,0.0,20.428571428571427,27.733333333333334,-6.733333333333334
2014-03-17,25,0,25,20.142857142857142,0.0,20.142857142857142,27.566666666666666,-2.5666666666666664
2014-03-18,22,0,22,19.857142857142858,0.0,19.857142857142858,27.266666666666666,-5.266666666666666
2014-03-19,19,0,19,20.285714285714285,0.0,20.285714285714285,26.8,-7.800000000000001
2014-03-20,17,0,17,21.0,0.0,21.0,26.233333333333334,-9.233333333333334
2014-03-21,16,0,16,20.857142857142858,0.0,20.857142857142858,25.466666666666665,-9.466666666666665
2014-03-24,25,0,25,20.714285714285715,0.0,20.714285714285715,25.033333333333335,-0.03333333333333499
2014-03-25,25,0,25,21.285714285714285,0.0,21.285714285714285,24.733333333333334,0.2666666666666657
2014-03-26,26,0,26,21.428571428571427,0.0,21.428571428571427,24.366666666666667,1.6333333333333329
2014-03-27,21,0,21,21.285714285714285,0.0,21.285714285714285,23.9,-2.8999999999999986
2014-03-28,16,1,17,20.857142857142858,0.14285714285714285,21.0,23.5,-6.5
2014-03-31,14,0,14,20.428571428571427,0.14285714285714285,20.571428571428573,23.1,-9.100000000000001
2014-04-01,14,1,15,20.142857142857142,0.2857142857142857,20.428571428571427,22.866666666666667,-7.866666666666667
2014-04-02,14,1,15,18.571428571428573,0.42857142857142855,19.0,22.733333333333334,-7.733333333333334
2014-04-03,13,2,15,16.857142857142858,0.7142857142857143,17.571428571428573,22.633333333333333,-7.633333333333333
2014-04-04,14,1,15,15.142857142857142,0.8571428571428571,16.0,22.5,-7.5
2014-04-07,13,1,14,14.0,1.0,15.0,22.166666666666668,-8.166666666666668
2014-04-08,11,1,12,13.285714285714286,1.0,14.285714285714286,21.666666666666668,-9.666666666666668
2014-04-09,10,1,11,12.714285714285714,1.1428571428571428,13.857142857142858,20.966666666666665,-9.966666666666665
2014-04-10,9,1,10,12.0,1.1428571428571428,13.142857142857142,20.2,-10.2
2014-04-11,7,1,8,11.0,1.1428571428571428,12.142857142857142,19.4,-11.399999999999999
2014-04-14,9,1,10,10.428571428571429,1.0,11.428571428571429,18.6,-8.600000000000001
2014-04-15,14,1,15,10.428571428571429,1.0,11.428571428571429,17.966666666666665,-2.966666666666665
2014-04-16,18,0,18,11.142857142857142,0.8571428571428571,12.0,17.6,0.3999999999999986
2014-04-17,15,0,15,11.714285714285714,0.7142857142857143,12.428571428571429,17.2,-2.1999999999999993
2014-04-21,7,1,8,11.285714285714286,0.7142857142857143,12.0,16.666666666666668,-8.666666666666668
2014-04-22,7,1,8,11.0,0.7142857142857143,11.714285714285714,16.4,-8.399999999999999
2014-04-23,10,1,11,11.428571428571429,0.7142857142857143,12.142857142857142,16.366666666666667,-5.366666666666667
2014-04-24,10,1,11,11.571428571428571,0.7142857142857143,12.285714285714286,16.166666666666668,-5.166666666666668
2014-04-25,9,2,11,10.857142857142858,0.8571428571428571,11.714285714285714,15.666666666666666,-4.666666666666666
2014-04-28,9,2,11,9.571428571428571,1.1428571428571428,10.714285714285714,15.333333333333334,-4.333333333333334
2014-04-29,9,2,11,8.714285714285714,1.4285714285714286,10.142857142857142,14.866666666666667,-3.866666666666667
2014-04-30,9,2,11,9.0,1.5714285714285714,10.571428571428571,14.5,-3.5
2014-05-01,8,2,10,9.142857142857142,1.7142857142857142,10.857142857142858,14.2,-4.199999999999999
2014-05-02,8,2,10,8.857142857142858,1.8571428571428572,10.714285714285714,13.966666666666667,-3.966666666666667
2014-05-05,7,3,10,8.428571428571429,2.142857142857143,10.571428571428571,13.766666666666667,-3.7666666666666675
2014-05-06,7,3,10,8.142857142857142,2.2857142857142856,10.428571428571429,13.266666666666667,-3.2666666666666675
2014-05-07,6,3,9,7.714285714285714,2.4285714285714284,10.142857142857142,12.733333333333333,-3.7333333333333325
2014-05-08,4,4,8,7.0,2.7142857142857144,9.714285714285714,12.133333333333333,-4.133333333333333
2014-05-09,4,4,8,6.285714285714286,3.0,9.285714285714286,11.7,-3.6999999999999993
2014-05-12,2,5,7,5.428571428571429,3.4285714285714284,8.857142857142858,11.366666666666667,-4.366666666666667
2014-05-13,3,5,8,4.714285714285714,3.857142857142857,8.571428571428571,11.166666666666666,-3.166666666666666
2014-05-14,5,4,9,4.428571428571429,4.0,8.428571428571429,10.966666666666667,-1.9666666666666668
2014-05-15,5,3,8,4.142857142857143,4.0,8.142857142857142,10.733333333333333,-2.7333333333333325
2014-05-16,7,2,9,4.285714285714286,3.857142857142857,8.142857142857142,10.533333333333333,-1.5333333333333332
2014-05-19,5,2,7,4.428571428571429,3.5714285714285716,8.0,10.266666666666667,-3.2666666666666675
2014-05-20,3,3,6,4.285714285714286,3.4285714285714284,7.714285714285714,10.0,-4.0
2014-05-21,2,4,6,4.285714285714286,3.2857142857142856,7.571428571428571,9.8,-3.8000000000000007
2014-05-22,2,4,6,4.142857142857143,3.142857142857143,7.285714285714286,9.633333333333333,-3.633333333333333
2014-05-23,2,4,6,3.7142857142857144,3.142857142857143,6.857142857142857,9.5,-3.5
2014-05-27,1,7,8,3.142857142857143,3.7142857142857144,6.857142857142857,9.5,-1.5
2014-05-28,2,6,8,2.4285714285714284,4.285714285714286,6.714285714285714,9.433333333333334,-1.4333333333333336
2014-05-29,3,5,8,2.142857142857143,4.714285714285714,6.857142857142857,9.2,-1.1999999999999993
2014-05-30,1,5,6,1.8571428571428572,5.0,6.857142857142857,8.8,-2.8000000000000007
2014-06-02,1,6,7,1.7142857142857142,5.285714285714286,7.0,8.533333333333333,-1.5333333333333332
2014-06-03,0,8,8,1.4285714285714286,5.857142857142857,7.285714285714286,8.533333333333333,-0.5333333333333332
2014-06-04,1,7,8,1.2857142857142858,6.285714285714286,7.571428571428571,8.533333333333333,-0.5333333333333332
2014-06-05,1,6,7,1.2857142857142858,6.142857142857143,7.428571428571429,8.4,-1.4000000000000004
2014-06-06,1,6,7,1.1428571428571428,6.142857142857143,7.285714285714286,8.266666666666667,-1.2666666666666675
2014-06-09,1,6,7,0.8571428571428571,6.285714285714286,7.142857142857143,8.133333333333333,-1.1333333333333329
2014-06-10,1,7,8,0.8571428571428571,6.571428571428571,7.428571428571429,8.033333333333333,-0.033333333333333215
2014-06-11,1,6,7,0.8571428571428571,6.571428571428571,7.428571428571429,7.9,-0.9000000000000004
2014-06-12,1,6,7,1.0,6.285714285714286,7.285714285714286,7.766666666666667,-0.7666666666666666
2014-06-13,1,6,7,1.0,6.142857142857143,7.142857142857143,7.666666666666667,-0.666666666666667
2014-06-16,1,8,9,1.0,6.428571428571429,7.428571428571429,7.633333333333334,1.3666666666666663
2014-06-17,1,10,11,1.0,7.0,8.0,7.666666666666667,3.333333333333333
2014-06-18,1,11,12,1.0,7.714285714285714,8.714285714285714,7.733333333333333,4.266666666666667
2014-06-19,0,9,9,0.8571428571428571,8.0,8.857142857142858,7.733333333333333,1.2666666666666666
2014-06-20,1,9,10,0.8571428571428571,8.428571428571429,9.285714285714286,7.8,2.2
2014-06-23,0,8,8,0.7142857142857143,8.714285714285714,9.428571428571429,7.8,0.20000000000000018
2014-06-24,0,9,9,0.5714285714285714,9.142857142857142,9.714285714285714,7.866666666666666,1.1333333333333337
2014-06-25,0,10,10,0.42857142857142855,9.428571428571429,9.857142857142858,7.933333333333334,2.0666666666666664
2014-06-26,0,9,9,0.2857142857142857,9.285714285714286,9.571428571428571,7.933333333333334,1.0666666666666664
2014-06-27,0,9,9,0.14285714285714285,9.0,9.142857142857142,7.966666666666667,1.0333333333333332
2014-06-30,0,11,11,0.14285714285714285,9.285714285714286,9.428571428571429,8.033333333333333,2.966666666666667
2014-07-01,0,12,12,0.0,9.714285714285714,9.714285714285714,8.2,3.8000000000000007
2014-07-02,0,12,12,0.0,10.285714285714286,10.285714285714286,8.4,3.5999999999999996
2014-07-03,0,10,10,0.0,10.428571428571429,10.428571428571429,8.533333333333333,1.4666666666666668
2014-07-07,0,12,12,0.0,10.714285714285714,10.714285714285714,8.733333333333333,3.2666666666666675
2014-07-08,0,12,12,0.0,11.142857142857142,11.142857142857142,8.933333333333334,3.0666666666666664
2014-07-09,0,11,11,0.0,11.428571428571429,11.428571428571429,9.033333333333333,1.9666666666666668
2014-07-10,0,9,9,0.0,11.142857142857142,11.142857142857142,9.066666666666666,-0.06666666666666643
2014-07-11,0,9,9,0.0,10.714285714285714,10.714285714285714,9.1,-0.09999999999999964
2014-07-14,0,12,12,0.0,10.714285714285714,10.714285714285714,9.3,2.6999999999999993
2014-07-15,1,10,11,0.14285714285714285,10.714285714285714,10.857142857142858,9.433333333333334,1.5666666666666664
2014-07-16,1,7,8,0.2857142857142857,10.0,10.285714285714286,9.433333333333334,-1.4333333333333336
2014-07-17,0,6,6,0.2857142857142857,9.142857142857142,9.428571428571429,9.366666666666667,-3.366666666666667
2014-07-18,0,6,6,0.2857142857142857,8.428571428571429,8.714285714285714,9.333333333333334,-3.333333333333334
2014-07-21,0,10,10,0.2857142857142857,8.571428571428571,8.857142857142858,9.433333333333334,0.5666666666666664
2014-07-22,0,12,12,0.2857142857142857,9.0,9.285714285714286,9.6,2.4000000000000004
2014-07-23,0,12,12,0.2857142857142857,9.0,9.285714285714286,9.733333333333333,2.2666666666666675
2014-07-24,0,10,10,0.14285714285714285,9.0,9.142857142857142,9.833333333333334,0.16666666666666607
2014-07-25,0,9,9,0.0,9.285714285714286,9.285714285714286,9.9,-0.9000000000000004
2014-07-28,0,10,10,0.0,9.857142857142858,9.857142857142858,10.0,0.0
2014-07-29,1,7,8,0.14285714285714285,10.0,10.142857142857142,9.966666666666667,-1.9666666666666668
2014-07-30,0,7,7,0.14285714285714285,9.571428571428571,9.714285714285714,9.833333333333334,-2.833333333333334
2014-07-31,0,8,8,0.14285714285714285,9.0,9.142857142857142,9.7,-1.6999999999999993
2014-08-01,0,9,9,0.14285714285714285,8.571428571428571,8.714285714285714,9.7,-0.6999999999999993
2014-08-04,0,9,9,0.14285714285714285,8.428571428571429,8.571428571428571,9.666666666666666,-0.6666666666666661
2014-08-05,0,10,10,0.14285714285714285,8.571428571428571,8.714285714285714,9.733333333333333,0.2666666666666675
2014-08-06,0,10,10,0.14285714285714285,8.571428571428571,8.714285714285714,9.766666666666667,0.2333333333333325
2014-08-07,0,9,9,0.0,8.857142857142858,8.857142857142858,9.733333333333333,-0.7333333333333325
2014-08-08,0,9,9,0.0,9.142857142857142,9.142857142857142,9.733333333333333,-0.7333333333333325
2014-08-11,0,10,10,0.0,9.428571428571429,9.428571428571429,9.766666666666667,0.2333333333333325
2014-08-12,0,9,9,0.0,9.428571428571429,9.428571428571429,9.7,-0.6999999999999993
2014-08-13,0,8,8,0.0,9.285714285714286,9.285714285714286,9.566666666666666,-1.5666666666666664
2014-08-14,1,7,8,0.14285714285714285,8.857142857142858,9.0,9.433333333333334,-1.4333333333333336
2014-08-15,1,7,8,0.2857142857142857,8.428571428571429,8.714285714285714,9.366666666666667,-1.3666666666666671
2014-08-18,0,10,10,0.2857142857142857,8.571428571428571,8.857142857142858,9.3,0.6999999999999993
2014-08-19,0,10,10,0.2857142857142857,8.714285714285714,9.0,9.233333333333333,0.7666666666666675
2014-08-20,0,10,10,0.2857142857142857,8.714285714285714,9.0,9.2,0.8000000000000007
2014-08-21,0,11,11,0.2857142857142857,9.0,9.285714285714286,9.266666666666667,1.7333333333333325
2014-08-22,0,11,11,0.2857142857142857,9.428571428571429,9.714285714285714,9.333333333333334,1.666666666666666
2014-08-25,0,10,10,0.14285714285714285,9.857142857142858,10.0,9.266666666666667,0.7333333333333325
2014-08-26,0,10,10,0.0,10.285714285714286,10.285714285714286,9.233333333333333,0.7666666666666675
2014-08-27,0,10,10,0.0,10.285714285714286,10.285714285714286,9.3,0.6999999999999993
2014-08-28,0,9,9,0.0,10.142857142857142,10.142857142857142,9.4,-0.40000000000000036
2014-08-29,0,9,9,0.0,10.0,10.0,9.5,-0.5
2014-09-02,0,12,12,0.0,10.142857142857142,10.142857142857142,9.566666666666666,2.4333333333333336
2014-09-03,0,10,10,0.0,10.0,10.0,9.5,0.5
2014-09-04,0,10,10,0.0,10.0,10.0,9.433333333333334,0.5666666666666664
2014-09-05,0,11,11,0.0,10.142857142857142,10.142857142857142,9.466666666666667,1.5333333333333332
2014-09-08,1,6,7,0.14285714285714285,9.571428571428571,9.714285714285714,9.4,-2.4000000000000004
2014-09-09,1,7,8,0.2857142857142857,9.285714285714286,9.571428571428571,9.333333333333334,-1.333333333333334
2014-09-10,1,8,9,0.42857142857142855,9.142857142857142,9.571428571428571,9.366666666666667,-0.36666666666666714
2014-09-11,3,8,11,0.8571428571428571,8.571428571428571,9.428571428571429,9.5,1.5
2014-09-12,4,6,10,1.4285714285714286,8.0,9.428571428571429,9.566666666666666,0.43333333333333357
2014-09-15,4,5,9,2.0,7.285714285714286,9.285714285714286,9.566666666666666,-0.5666666666666664
2014-09-16,4,6,10,2.5714285714285716,6.571428571428571,9.142857142857142,9.6,0.40000000000000036
2014-09-17,3,6,9,2.857142857142857,6.571428571428571,9.428571428571429,9.566666666666666,-0.5666666666666664
2014-09-18,3,5,8,3.142857142857143,6.285714285714286,9.428571428571429,9.5,-1.5
2014-09-19,3,5,8,3.4285714285714284,5.857142857142857,9.285714285714286,9.466666666666667,-1.4666666666666668
2014-09-22,2,4,6,3.2857142857142856,5.285714285714286,8.571428571428571,9.366666666666667,-3.366666666666667
2014-09-23,4,3,7,3.2857142857142856,4.857142857142857,8.142857142857142,9.266666666666667,-2.2666666666666675
2014-09-24,4,3,7,3.2857142857142856,4.571428571428571,7.857142857142857,9.2,-2.1999999999999993
2014-09-25,2,3,5,3.0,4.142857142857143,7.142857142857143,9.1,-4.1
2014-09-26,1,4,5,2.7142857142857144,3.857142857142857,6.571428571428571,9.0,-4.0
2014-09-29,1,4,5,2.4285714285714284,3.7142857142857144,6.142857142857143,8.9,-3.9000000000000004
2014-09-30,3,4,7,2.4285714285714284,3.5714285714285716,6.0,8.8,-1.8000000000000007
2014-10-01,3,4,7,2.5714285714285716,3.5714285714285716,6.142857142857143,8.7,-1.6999999999999993
2014-10-02,3,5,8,2.4285714285714284,3.857142857142857,6.285714285714286,8.633333333333333,-0.6333333333333329
2014-10-03,4,4,8,2.4285714285714284,4.0,6.428571428571429,8.533333333333333,-0.5333333333333332
2014-10-06,7,3,10,3.142857142857143,4.0,7.142857142857143,8.5,1.5
2014-10-07,4,4,8,3.5714285714285716,4.0,7.571428571428571,8.433333333333334,-0.43333333333333357
2014-10-08,3,4,7,3.857142857142857,4.0,7.857142857142857,8.333333333333334,-1.333333333333334
2014-10-09,6,4,10,4.285714285714286,4.0,8.285714285714286,8.333333333333334,1.666666666666666
2014-10-10,8,4,12,5.0,4.0,9.0,8.433333333333334,3.5666666666666664
2014-10-13,6,3,9,5.428571428571429,3.7142857142857144,9.142857142857142,8.433333333333334,0.5666666666666664
2014-10-14,3,2,5,5.285714285714286,3.4285714285714284,8.714285714285714,8.2,-3.1999999999999993
2014-10-15,4,2,6,4.857142857142857,3.2857142857142856,8.142857142857142,8.066666666666666,-2.0666666666666664
2014-10-16,4,1,5,4.857142857142857,2.857142857142857,7.714285714285714,7.9,-2.9000000000000004
2014-10-17,5,1,6,5.142857142857143,2.4285714285714284,7.571428571428571,7.733333333333333,-1.7333333333333334
2014-10-20,9,1,10,5.571428571428571,2.0,7.571428571428571,7.833333333333333,2.166666666666667
2014-10-21,9,1,10,5.714285714285714,1.5714285714285714,7.285714285714286,7.9,2.0999999999999996
2014-10-22,10,1,11,6.285714285714286,1.2857142857142858,7.571428571428571,7.966666666666667,3.033333333333333
2014-10-23,9,1,10,7.142857142857143,1.1428571428571428,8.285714285714286,7.933333333333334,2.0666666666666664
2014-10-24,7,1,8,7.571428571428571,1.0,8.571428571428571,7.866666666666666,0.13333333333333375
2014-10-27,7,1,8,8.0,1.0,9.0,7.833333333333333,0.16666666666666696
2014-10-28,6,1,7,8.142857142857142,1.0,9.142857142857142,7.733333333333333,-0.7333333333333334
2014-10-29,8,1,9,8.0,1.0,9.0,7.733333333333333,1.2666666666666666
2014-10-30,11,1,12,8.285714285714286,1.0,9.285714285714286,7.866666666666666,4.133333333333334
2014-10-31,15,1,16,9.0,1.0,10.0,8.133333333333333,7.866666666666667
2014-11-03,15,0,15,9.857142857142858,0.8571428571428571,10.714285714285714,8.433333333333334,6.566666666666666
2014-11-04,12,0,12,10.571428571428571,0.7142857142857143,11.285714285714286,8.6,3.4000000000000004
2014-11-05,11,1,12,11.142857142857142,0.7142857142857143,11.857142857142858,8.766666666666667,3.2333333333333325
2014-11-06,11,1,12,11.857142857142858,0.7142857142857143,12.571428571428571,9.0,3.0
2014-11-07,15,0,15,12.857142857142858,0.5714285714285714,13.428571428571429,9.333333333333334,5.666666666666666
2014-11-10,13,0,13,13.142857142857142,0.42857142857142855,13.571428571428571,9.6,3.4000000000000004
2014-11-11,15,0,15,13.142857142857142,0.2857142857142857,13.428571428571429,9.866666666666667,5.133333333333333
2014-11-12,20,0,20,13.857142857142858,0.2857142857142857,14.142857142857142,10.3,9.7
2014-11-13,26,0,26,15.857142857142858,0.2857142857142857,16.142857142857142,10.9,15.1
2014-11-14,28,0,28,18.285714285714285,0.14285714285714285,18.428571428571427,11.566666666666666,16.433333333333334
2014-11-17,26,0,26,20.428571428571427,0.0,20.428571428571427,12.1,13.9
2014-11-18,31,0,31,22.714285714285715,0.0,22.714285714285715,12.866666666666667,18.133333333333333
2014-11-19,30,0,30,25.142857142857142,0.0,25.142857142857142,13.633333333333333,16.366666666666667
2014-11-20,27,0,27,26.857142857142858,0.0,26.857142857142858,14.2,12.8
2014-11-21,26,0,26,27.714285714285715,0.0,27.714285714285715,14.666666666666666,11.333333333333334
2014-11-24,13,1,14,25.857142857142858,0.14285714285714285,26.0,14.833333333333334,-0.8333333333333339
2014-11-25,18,1,19,24.428571428571427,0.2857142857142857,24.714285714285715,15.3,3.6999999999999993
2014-11-26,21,0,21,23.714285714285715,0.2857142857142857,24.0,15.8,5.199999999999999
2014-11-28,25,0,25,22.857142857142858,0.2857142857142857,23.142857142857142,16.466666666666665,8.533333333333335
2014-12-01,19,0,19,21.285714285714285,0.2857142857142857,21.571428571428573,16.9,2.1000000000000014
